line_id	stop_id	time_from_start
2_1	5513	1257
2_1	5514	1360
2_1	5516	1440
2_1	6212	1514
2_1	6213	1555
2_1	6214	1607
2_1	6215	1645
2_1	6216	1746
2_1	6217	1800
2_1	6218	1877
2_1	6219	1903
2_1	6220	1938
2_1	6221	1968
2_1	6222	2040
2_1	6223	2065
2_1	6224	2100
2_1	6027	2140
2_1	6028	2160
2_1	6080	2312
2_1	6081	2340
2_1	7232	2459
2_1	6086	2530
2_1	6032	2580
2_1	6033	2634
2_1	6034	2681
2_1	6035	2761
2_1	6036	2809
2_1	6037	2863
2_1	6038	2915
2_1	6039	3002
2_1	6040	3039
2_1	6041	3103
2_1	6042	3173
2_1	7042	3240
24_0	6081	0
24_0	7274	65
24_0	7272	152
24_0	7271	198
24_0	7270	220
24_0	7269	249
24_0	7268	284
24_0	7267	326
24_0	7266	376
24_0	7265	412
24_0	7264	435
24_0	7263	465
24_0	7261	540
24_0	7260	702
24_0	7259	728
24_0	7258	767
24_0	7257	799
24_0	7256	826
24_0	7255	850
24_0	7253	893
24_0	7252	940
24_0	7251	988
24_0	7028	1184
24_0	7027	1220
24_0	7224	1260
24_0	7553	1317
24_0	7552	1370
24_0	7551	1402
24_0	7550	1424
24_0	7549	1464
24_0	7548	1497
24_0	7547	1534
24_0	7546	1560
24_0	7545	1643
24_0	7544	1704
24_0	7543	1736
24_0	7542	1753
24_0	7541	1792
24_0	7540	1813
24_0	7519	1916
24_0	7518	1935
24_0	7517	1976
24_0	7515	2006
24_0	7514	2047
24_0	7512	2098
24_0	5000	2160
24_0	5002	2238
24_0	5515	2356
24_0	5006	2462
24_0	5008	2589
24_0	5010	2717
24_0	5012	2771
24_0	5014	2894
24_0	5016	3000
24_0	5018	3051
24_0	5020	3088
24_0	5022	3129
24_0	5024	3157
24_0	5025	3195
24_0	5026	3257
24_0	5028	3343
24_0	3260	3433
24_0	4433	3506
24_0	4432	3565
24_0	4431	3607
24_0	4430	3645
24_0	4429	3671
24_0	4428	3696
24_0	4427	3722
24_0	4426	3761
24_0	4425	3789
24_0	4424	3812
24_0	4423	3853
24_0	4422	3869
24_0	4421	3883
24_0	4420	3910
24_0	4419	3960
24_0	5459	4094
24_0	4469	4224
24_0	3833	4260
24_0	3829	4324
24_0	3827	4386
24_0	3823	4460
24_0	3821	4566
24_0	3817	4644
24_0	3813	4719
24_0	4470	4827
24_0	3809	4933
24_0	3000	5160
145_0	8152	0
145_0	8161	300
145_0	8120	600
145_0	9197	900
145_0	8136	1200
145_0	9115	1680
145_0	9117	1841
145_0	9150	2040
145_0	9347	2253
145_0	9348	2284
145_0	9349	2312
145_0	9350	2341
145_0	9351	2362
145_0	8352	2400
145_0	8351	2477
145_0	8350	2540
145_0	8349	2596
145_0	8348	2650
145_0	9353	2745
145_0	9354	2850
145_0	9355	2921
145_0	9356	2972
145_0	9357	3007
145_0	9358	3052
145_0	8359	3120
916_1	8416	0
916_1	9401	155
916_1	9402	181
916_1	9403	234
916_1	9404	272
916_1	9405	299
916_1	9406	320
916_1	9407	362
916_1	9408	389
916_1	9409	426
916_1	9410	476
916_1	9411	515
916_1	9412	612
916_1	9414	679
916_1	9499	780
916_1	9417	884
916_1	9418	932
916_1	9419	1020
916_1	9420	1072
916_1	9422	1166
916_1	9423	1228
916_1	9429	1257
916_1	9567	1312
916_1	9568	1399
916_1	9546	1620
758_0	6020	0
758_0	6080	275
758_0	6081	308
758_0	6234	367
758_0	6235	388
758_0	6236	412
758_0	6237	462
758_0	6238	489
758_0	6239	519
758_0	6240	562
758_0	6241	600
758_0	6242	680
758_0	6243	728
758_0	6244	773
758_0	6245	847
758_0	6246	900
315_0	1955	0
315_0	1944	39
315_0	1943	62
315_0	1942	87
315_0	1941	112
315_0	1940	136
315_0	0005	256
315_0	1928	339
315_0	1939	474
315_0	1938	807
315_0	1937	968
315_0	1936	1005
315_0	1935	1036
315_0	1933	1079
315_0	1932	1116
315_0	1931	1142
315_0	1930	1189
315_0	1927	1314
315_0	0004	1387
315_0	1925	1449
315_0	1922	1677
315_0	1921	1739
315_0	1920	1761
315_0	1919	1800
145_1	8359	0
145_1	8358	41
145_1	8357	71
145_1	8356	86
145_1	8355	121
145_1	8354	172
145_1	9348	308
145_1	9349	349
145_1	9350	392
145_1	9351	424
145_1	8352	480
145_1	8351	540
145_1	8350	589
145_1	8349	632
145_1	8348	674
145_1	8347	734
145_1	9150	1080
145_1	8117	1362
145_1	8116	1432
145_1	8115	1500
145_1	8120	1636
145_1	9197	1809
145_1	8152	1889
931_1	9580	0
931_1	8575	102
931_1	8573	141
931_1	8572	188
931_1	8571	222
931_1	8570	247
931_1	8569	318
931_1	8568	345
931_1	8467	389
931_1	8466	443
931_1	8465	498
931_1	8464	545
931_1	8463	586
931_1	8462	618
931_1	9197	2100
931_0	8156	0
931_0	8135	420
931_0	9462	1658
931_0	9463	1687
931_0	9464	1720
931_0	9465	1753
931_0	9466	1804
931_0	9567	1841
931_0	9568	1891
931_0	9569	1931
931_0	9570	1979
931_0	9571	2004
931_0	9572	2035
931_0	9573	2072
931_0	9574	2099
931_0	9575	2128
931_0	8579	2220
931_0	9583	2333
931_0	9584	2389
931_0	9585	2425
931_0	9586	2463
931_0	9587	2512
931_0	9688	2580
931_0	9689	2630
931_0	9690	2677
931_0	9691	2741
931_0	9692	2803
931_0	9693	2865
931_0	9694	2925
931_0	9601	2953
931_0	9602	2995
931_0	9604	3032
931_0	9605	3087
931_0	9607	3120
746_1	3260	0
746_1	4433	84
746_1	4432	151
746_1	4431	199
746_1	4430	242
746_1	4429	272
746_1	4428	301
746_1	4427	330
746_1	4426	375
746_1	4425	408
746_1	4424	434
746_1	4423	481
746_1	4422	499
746_1	4421	515
746_1	4420	546
746_1	4419	600
746_1	4418	637
746_1	4417	691
746_1	4416	736
746_1	4457	804
746_1	4456	850
746_1	4455	882
746_1	4454	913
746_1	4453	950
746_1	4452	981
746_1	4451	1045
746_1	4450	1088
746_1	4449	1135
746_1	4448	1182
746_1	4447	1256
746_1	4406	1337
746_1	4405	1412
746_1	4404	1464
746_1	4403	1583
746_1	4402	1673
746_1	5486	1770
746_1	5488	1872
746_1	5490	1998
746_1	5492	2044
746_1	5494	2084
746_1	5496	2163
746_1	5498	2230
746_1	5499	2283
746_1	5098	2544
746_1	6012	2860
746_1	6013	2915
746_1	6010	3000
746_1	6553	3600
916_0	8546	0
916_0	8569	193
916_0	8568	233
916_0	8467	297
916_0	8429	372
916_0	8423	398
916_0	8422	453
916_0	8420	541
916_0	8419	588
916_0	8418	673
916_0	8417	713
916_0	8416	792
916_0	9498	843
916_0	8414	936
916_0	8413	974
916_0	8410	1101
916_0	8409	1153
916_0	9401	1201
916_0	9402	1234
916_0	9403	1301
916_0	9404	1349
916_0	9405	1384
916_0	9406	1411
916_0	9407	1464
916_0	9408	1498
916_0	9409	1560
746_0	6011	0
746_0	7013	160
746_0	7012	194
746_0	6509	313
746_0	5018	632
746_0	5020	676
746_0	5022	725
746_0	5024	759
746_0	5025	805
746_0	5026	880
746_0	5401	977
746_0	5402	1013
746_0	5404	1155
746_0	5405	1189
746_0	5406	1258
746_0	5407	1293
746_0	5408	1316
746_0	5409	1383
746_0	5410	1416
746_0	5411	1459
746_0	5412	1500
746_0	5413	1537
746_0	5414	1587
746_0	5415	1619
746_0	5416	1656
746_0	5417	1688
746_0	5418	1730
746_0	5419	1754
746_0	5420	1798
746_0	5421	1824
746_0	5422	1848
746_0	5423	1882
746_0	5424	1914
746_0	5425	1951
746_0	5426	1975
746_0	5427	2023
746_0	5428	2057
746_0	5429	2090
746_0	5430	2123
746_0	5431	2165
746_0	5432	2219
746_0	5433	2285
746_0	3258	2400
220_0	2130	0
220_0	2132	46
220_0	2134	108
220_0	2136	153
220_0	2140	206
220_0	2142	240
220_0	2144	290
220_0	2146	325
220_0	2148	351
220_0	2150	420
220_0	2152	454
220_0	2154	506
220_0	2156	536
220_0	2158	582
220_0	2160	612
220_0	2162	658
220_0	2164	720
220_0	2166	761
220_0	2168	807
220_0	2170	852
220_0	2172	902
220_0	2174	941
220_0	2176	973
220_0	2178	999
220_0	2005	1152
220_0	2001	1440
220_0	2011	1550
220_0	2006	1620
220_0	2008	1680
220_0	2012	1726
220_0	2014	1800
220_0	2801	1823
220_0	2814	1883
220_0	2816	1942
220_0	2900	2000
220_0	2902	2040
220_0	2904	2070
220_0	2906	2116
220_0	2908	2135
220_0	2910	2163
220_0	2911	2186
220_0	2841	2220
220_0	2845	2250
220_0	2844	2294
220_0	2846	2331
220_0	2848	2379
220_0	2850	2422
220_0	2852	2446
220_0	2854	2475
220_0	2856	2508
220_0	2858	2548
220_0	2860	2599
220_0	2862	2640
220_0	2862	2669
625_0	5112	0
625_0	4113	240
625_0	5102	600
625_0	6708	1183
625_0	6710	1236
625_0	6711	1289
625_0	6712	1359
625_0	6713	1410
625_0	6714	1466
625_0	6715	1511
625_0	6716	1592
625_0	6718	1655
625_0	6719	1678
625_0	6761	1747
625_0	6762	1779
625_0	6763	1834
625_0	6764	1883
625_0	6765	1918
625_0	6766	1932
625_0	6767	1977
625_0	6768	2023
625_0	6769	2064
625_0	6770	2089
625_0	6771	2144
625_0	6772	2197
625_0	6773	2232
625_0	7774	2280
220_1	2821	0
220_1	2822	40
220_1	2824	87
220_1	2826	122
220_1	2828	163
220_1	2830	193
220_1	2832	220
220_1	2834	257
220_1	2836	305
220_1	2838	341
220_1	2840	385
220_1	2842	420
220_1	2913	446
220_1	2950	500
220_1	2952	543
220_1	2954	581
220_1	2956	606
220_1	2958	665
220_1	2866	718
220_1	2871	806
220_1	2873	855
220_1	2022	900
220_1	2026	1000
220_1	2028	1080
220_1	2030	1252
220_1	2003	1380
220_1	2011	1441
220_1	2100	1617
220_1	2102	1644
220_1	2104	1685
220_1	2105	1718
220_1	2106	1782
220_1	2108	1814
220_1	2110	1873
220_1	2112	1920
220_1	2114	1957
220_1	2116	1979
220_1	2118	2020
220_1	2120	2078
220_1	2122	2098
220_1	2124	2160
220_1	2125	2185
220_1	2126	2222
220_1	2128	2280
220_1	2130	2340
220_1	2132	2393
220_1	2134	2464
220_1	2136	2515
220_1	2140	2576
220_1	2780	2613
220_1	2783	2818
220_1	2031	2880
220_1	2031	2913
648_0	3808	0
648_0	3000	191
648_0	3200	297
648_0	3202	344
648_0	3204	373
648_0	3206	426
648_0	3208	488
648_0	3210	580
648_0	3212	650
648_0	3214	693
648_0	3216	743
648_0	3218	782
648_0	3220	828
648_0	3222	874
648_0	3224	911
648_0	3226	949
648_0	3228	998
648_0	3230	1053
648_0	3232	1092
648_0	3234	1140
648_0	3236	1200
N6_0	5000	0
N6_0	5002	47
N6_0	5515	120
N6_0	5006	141
N6_0	5008	167
N6_0	5010	193
N6_0	5012	204
N6_0	5014	229
N6_0	5016	250
N6_0	5018	280
N6_0	5020	301
N6_0	5022	325
N6_0	5024	342
N6_0	5025	364
N6_0	5026	401
N6_0	5028	452
N6_0	3260	505
N6_0	3262	631
N6_0	3264	654
N6_0	3266	736
N6_0	3910	1303
N6_0	3911	1343
N6_0	3912	1357
N6_0	3914	1404
N6_0	3916	1437
N6_0	3918	1470
N6_0	3920	1502
N6_0	3922	1550
N6_0	3930	1624
N6_0	3932	1650
N6_0	3936	1736
N6_0	2001	1800
N6_0	2006	1842
N6_0	2008	1855
N6_0	2800	1899
N6_0	2802	1919
N6_0	2804	1934
N6_0	2806	1952
N6_0	2808	1967
N6_0	2810	1984
N6_0	2812	2000
N6_0	2814	2011
N6_0	2816	2040
N6_0	2906	2114
N6_0	2832	2156
N6_0	2834	2172
N6_0	2836	2194
N6_0	2838	2210
N6_0	2912	2274
N6_0	2956	2303
N6_0	2958	2330
N6_0	2100	2537
N6_0	2102	2546
N6_0	2104	2560
N6_0	2105	2572
N6_0	2106	2595
N6_0	2108	2606
N6_0	2110	2627
N6_0	2112	2642
N6_0	2114	2660
N6_0	2116	2671
N6_0	2111	2680
N6_0	2118	2692
N6_0	2120	2721
N6_0	2122	2731
N6_0	2124	2761
N6_0	2125	2768
N6_0	2126	2779
N6_0	2128	2797
N6_0	2130	2815
N6_0	2132	2834
N6_0	2134	2860
N6_0	2136	2879
N6_0	2140	2901
N6_0	2780	2914
N6_0	2500	3007
N6_0	2502	3039
N6_0	2504	3057
N6_0	2506	3075
N6_0	2508	3088
N6_0	2510	3107
N6_0	2512	3122
N6_0	2514	3134
N6_0	2516	3155
N6_0	2518	3164
N6_0	2520	3179
N6_0	2522	3202
N6_0	2524	3220
N6_0	2526	3254
N6_0	2528	3282
N6_0	2530	3302
N6_0	2710	3321
N6_0	2712	3334
N6_0	2714	3358
N6_0	2716	3370
N6_0	2718	3392
N6_0	2720	3406
N6_0	2722	3416
N6_0	2724	3434
N6_0	2726	3443
N6_0	2728	3455
N6_0	2730	3475
N6_0	2732	3488
N6_0	2734	3517
N6_0	2736	3531
N6_0	2737	3600
N6_0	2604	4204
N6_0	2521	4450
N6_0	2523	4548
N6_0	2533	4800
530_0	1490	0
530_0	1005	514
530_0	1062	634
530_0	1064	678
530_0	1068	840
530_0	1068	892
760_0	6020	0
760_0	6030	234
760_0	6031	260
760_0	6032	291
760_0	6033	318
760_0	6034	342
760_0	6089	419
760_0	6301	455
760_0	7310	480
760_0	6304	563
760_0	6303	636
760_0	6092	696
760_0	6093	719
760_0	6094	766
760_0	6095	820
760_0	6096	845
760_0	6097	898
760_0	6098	916
760_0	6099	943
760_0	7099	965
760_0	7098	1005
760_0	7097	1024
760_0	7096	1069
760_0	7298	1110
760_0	7297	1143
760_0	7296	1168
760_0	7295	1223
760_0	7294	1248
760_0	7293	1264
760_0	7292	1291
760_0	7291	1337
760_0	7290	1366
760_0	7289	1397
760_0	7288	1422
760_0	7287	1452
760_0	7285	1480
760_0	7284	1514
760_0	7283	1542
760_0	7282	1571
760_0	7281	1611
760_0	7036	1680
828_0	9298	0
828_0	9361	325
828_0	9303	377
828_0	9305	423
828_0	9306	476
828_0	9308	511
828_0	9309	555
828_0	9310	605
828_0	9312	664
828_0	9313	694
828_0	9314	721
828_0	9315	770
828_0	9316	808
828_0	9368	839
828_0	8365	895
828_0	8364	939
828_0	8329	962
828_0	8328	1013
828_0	8327	1071
828_0	8326	1138
828_0	8325	1184
828_0	8324	1238
828_0	8323	1287
828_0	8322	1320
828_0	8321	1355
828_0	9377	1405
828_0	9369	1436
828_0	9370	1463
828_0	9371	1490
828_0	9372	1537
828_0	9373	1588
828_0	9374	1624
828_0	9375	1664
828_0	9376	1725
828_0	8377	1800
866_1	8921	0
866_1	8920	53
866_1	8919	99
866_1	8918	149
866_1	9912	271
866_1	9913	365
866_1	9915	429
866_1	9916	490
866_1	9917	556
866_1	8911	632
866_1	8910	676
866_1	8909	750
866_1	8908	787
866_1	8907	828
866_1	8905	888
866_1	8904	954
866_1	8903	1015
866_1	8902	1081
866_1	8901	1124
866_1	8748	1550
866_1	8147	1641
866_1	8146	1705
866_1	9157	1850
866_1	9158	1933
866_1	9199	1980
866_1	9197	2100
866_1	9132	2276
866_1	9135	2351
866_1	9136	2400
12_1	7099	0
12_1	7098	35
12_1	7097	51
12_1	7096	91
12_1	7095	110
12_1	7094	166
12_1	7093	193
12_1	7092	220
12_1	7303	265
12_1	7304	349
12_1	7294	371
12_1	7300	418
12_1	7301	446
12_1	7089	482
12_1	7088	525
12_1	7087	583
12_1	7083	660
12_1	7080	686
12_1	7028	881
12_1	7027	917
12_1	7026	960
12_1	7025	1030
12_1	7024	1147
12_1	7023	1266
12_1	7022	1360
12_1	7021	1413
12_1	7020	1526
12_1	7019	1589
12_1	7018	1648
12_1	7017	1740
12_1	7016	1814
12_1	7015	1887
12_1	7014	1957
12_1	7013	2100
12_1	7012	2159
12_1	5000	2280
12_1	5002	2364
12_1	5515	2490
12_1	5006	2604
12_1	5008	2740
12_1	5010	2877
12_1	5012	2935
12_1	5011	3052
12_1	5016	3180
12_0	5500	0
12_0	5502	80
12_0	5506	194
12_0	5508	268
12_0	5510	397
12_0	5513	524
12_0	5514	634
12_0	5516	720
12_0	6012	829
12_0	6013	888
12_0	6014	1003
12_0	6015	1083
12_0	6016	1148
12_0	6055	1200
12_0	6019	1308
12_0	6021	1408
12_0	6022	1460
12_0	6023	1524
12_0	6024	1618
12_0	6025	1670
12_0	6026	1704
12_0	6224	1740
12_0	6027	1780
12_0	6028	1800
12_0	6080	1952
12_0	6081	1980
12_0	6087	2058
12_0	6088	2113
12_0	6089	2172
12_0	6301	2222
12_0	7310	2251
12_0	6302	2279
12_0	6304	2336
12_0	6303	2411
12_0	6092	2473
12_0	6093	2497
12_0	6094	2545
12_0	6095	2601
12_0	6096	2627
12_0	6097	2682
12_0	6098	2701
12_0	6099	2729
12_0	7099	2760
843_0	8161	0
843_0	8152	360
843_0	9135	652
843_0	9136	720
843_0	8159	1080
843_0	8158	1135
843_0	8156	1260
843_0	9163	1363
843_0	9164	1412
843_0	9165	1472
843_0	8136	1606
843_0	8135	1657
843_0	9118	1846
843_0	9121	1928
843_0	9122	1959
843_0	9223	2038
843_0	9224	2087
843_0	9225	2151
843_0	9226	2195
843_0	9227	2247
843_0	8207	2308
843_0	8206	2360
843_0	9200	2537
843_0	9228	2572
843_0	9208	2695
843_0	9210	2847
843_0	9211	2945
843_0	9212	2980
843_0	9213	3024
843_0	9214	3082
843_0	9215	3132
843_0	9216	3185
843_0	9217	3223
843_0	9218	3250
843_0	9219	3300
530_1	1068	0
530_1	1070	76
530_1	1072	118
530_1	1000	240
530_1	1490	840
866_0	9199	0
866_0	9197	300
866_0	8157	396
866_0	9146	526
866_0	9147	587
866_0	9748	636
866_0	9901	1069
866_0	9902	1108
866_0	9903	1168
866_0	9904	1218
866_0	9905	1265
866_0	9906	1301
866_0	9907	1332
866_0	9908	1368
866_0	9909	1406
866_0	9910	1470
866_0	9911	1509
866_0	9912	1589
866_0	9913	1675
866_0	9915	1734
866_0	9916	1790
866_0	9917	1850
866_0	9918	1957
866_0	9919	1999
866_0	9920	2044
866_0	8921	2100
112_0	8579	0
112_0	8576	31
112_0	9538	83
112_0	9539	111
112_0	9583	162
112_0	9584	207
112_0	9585	236
112_0	9586	267
112_0	9587	307
112_0	9688	363
112_0	9689	403
112_0	9611	454
112_0	9612	510
112_0	9613	540
112_0	9614	563
112_0	9615	600
112_0	9621	860
112_0	9622	905
112_0	9623	936
112_0	9624	950
112_0	9625	984
112_0	9626	1001
112_0	9627	1020
768_1	4936	0
768_1	4935	88
768_1	4934	132
768_1	4932	186
768_1	4931	234
768_1	4930	301
768_1	4929	362
768_1	4928	451
768_1	4927	515
768_1	4926	570
768_1	4925	615
768_1	4924	644
768_1	4923	712
768_1	4922	784
768_1	4921	840
768_1	4320	890
768_1	4319	938
768_1	4918	1029
768_1	4917	1085
768_1	4916	1178
768_1	4915	1285
768_1	6906	1436
768_1	6908	1558
768_1	6909	1617
768_1	6013	1841
768_1	6010	1920
768_1	6553	2400
768_1	6018	2460
35_0	5500	0
35_0	5502	93
35_0	5506	226
35_0	5508	313
35_0	5510	463
35_0	5513	611
35_0	5514	739
35_0	5516	840
35_0	6212	927
35_0	6213	974
35_0	6214	1035
35_0	6215	1080
35_0	6216	1197
35_0	6217	1260
35_0	6557	1320
35_0	6558	1359
35_0	6559	1414
35_0	6530	1440
35_0	6531	1488
35_0	6532	1530
35_0	6533	1622
35_0	6534	1680
35_1	7557	0
35_1	6557	52
35_1	6558	94
35_1	6559	153
35_1	6530	180
35_1	6531	212
35_1	6532	240
35_1	6533	301
35_1	6534	338
35_1	7217	420
35_1	7216	475
35_1	7215	594
35_1	7214	645
35_1	7213	702
35_1	7212	757
35_1	5000	840
35_1	5002	935
35_1	5515	1078
35_1	5006	1207
35_1	5008	1361
35_1	5010	1516
35_1	5012	1581
35_1	5011	1713
35_1	5016	1860
32x_1	7163	0
32x_1	7162	57
32x_1	7161	96
32x_1	7160	131
32x_1	7158	180
32x_1	7134	243
32x_1	7133	336
32x_1	7132	395
32x_1	7131	440
32x_1	7129	525
32x_1	7128	555
32x_1	7126	653
32x_1	7125	700
32x_1	7424	749
32x_1	7418	877
32x_1	7417	972
32x_1	5000	1440
32x_1	5002	1533
32x_1	5515	1673
32x_1	5006	1799
32x_1	5008	1950
32x_1	5010	2102
32x_1	5012	2166
32x_1	5011	2296
32x_1	5111	2420
32x_1	5112	2557
32x_1	5113	2640
58_0	5000	0
58_0	5002	95
58_0	5515	238
58_0	5006	367
58_0	5008	521
58_0	5010	676
58_0	5012	741
58_0	5014	891
58_0	5016	1020
58_0	5018	1060
58_0	5020	1088
58_0	5022	1120
58_0	5024	1142
58_0	5025	1172
58_0	5026	1221
58_0	5028	1288
58_0	3260	1358
58_0	3262	1524
58_0	3264	1555
58_0	3266	1663
58_0	3600	1777
58_0	3602	1806
58_0	3604	1849
58_0	3606	1871
58_0	3608	1920
58_0	3516	1980
58_0	3518	2055
58_0	3520	2130
58_0	3522	2191
58_0	3524	2248
58_0	3526	2297
58_0	3528	2352
58_0	3530	2387
58_0	3532	2450
58_0	3534	2520
112_1	8627	0
112_1	8625	42
112_1	8624	85
112_1	8633	108
112_1	8622	142
112_1	8621	199
112_1	8615	540
112_1	8614	566
112_1	8613	597
112_1	8612	626
112_1	8611	689
112_1	8689	737
112_1	8588	783
112_1	8587	830
112_1	8586	872
112_1	8585	910
112_1	8584	955
112_1	8582	1042
112_1	8580	1080
32x_0	6001	0
32x_0	5502	108
32x_0	5506	239
32x_0	5508	324
32x_0	5510	472
32x_0	5513	617
32x_0	5514	743
32x_0	5516	840
32x_0	6417	1314
32x_0	6418	1396
32x_0	6419	1465
32x_0	6125	1563
32x_0	6126	1605
32x_0	6127	1643
32x_0	6128	1721
32x_0	6129	1758
32x_0	6131	1844
32x_0	6132	1888
32x_0	6133	1955
32x_0	6134	2031
32x_0	6158	2100
32x_0	6160	2214
32x_0	6161	2292
32x_0	6162	2382
32x_0	6163	2520
58_1	3760	0
58_1	3762	94
58_1	3764	141
58_1	3766	207
58_1	3768	275
58_1	3770	319
58_1	3772	391
58_1	3774	437
58_1	3776	526
58_1	3778	566
58_1	3780	652
58_1	3540	720
58_1	3542	747
58_1	3544	789
58_1	3546	837
58_1	3548	886
58_1	3550	932
58_1	3254	1225
58_1	3256	1332
58_1	3258	1583
58_1	5486	1720
58_1	5488	1791
58_1	5490	1878
58_1	5492	1910
58_1	5494	1938
58_1	5496	1992
58_1	5498	2038
58_1	5500	2100
58_1	5502	2200
58_1	5506	2343
58_1	5508	2436
58_1	5510	2597
58_1	5513	2756
58_1	5514	2894
58_1	5516	3000
719_0	7919	0
719_0	6218	466
719_0	6219	488
719_0	6220	517
719_0	6221	542
719_0	6222	601
719_0	6223	622
719_0	6224	648
719_0	6027	698
719_0	6028	723
719_0	6080	914
719_0	6081	946
719_0	6234	1003
719_0	6235	1023
719_0	6236	1047
719_0	6237	1096
719_0	6238	1122
719_0	6239	1151
719_0	6240	1193
719_0	6241	1225
719_0	6242	1283
719_0	6243	1318
719_0	6244	1351
719_0	6245	1405
719_0	6246	1442
719_0	7236	1560
440_0	2032	0
440_0	2786	39
440_0	2788	111
440_0	2789	161
440_0	2777	209
440_0	2771	230
440_0	2702	305
440_0	2142	353
440_0	2144	418
440_0	2146	463
440_0	2148	497
440_0	2150	583
440_0	2152	613
440_0	2154	659
440_0	2156	685
440_0	2158	725
440_0	2160	751
440_0	2162	792
440_0	2199	900
402_0	3921	0
402_0	3911	118
402_0	3899	360
402_0	3959	1200
402_0	3913	1911
402_0	3917	2020
402_0	3915	2100
402_0	3907	2347
402_0	3919	2446
402_0	3905	2754
402_0	3901	3000
210_1	2930	0
210_1	2932	46
210_1	2934	72
210_1	2936	99
210_1	2938	135
210_1	2940	169
210_1	2942	238
210_1	2944	269
210_1	2955	300
210_1	2956	363
210_1	2958	423
210_1	2866	476
210_1	2871	565
210_1	2873	615
210_1	2022	660
210_1	2026	775
210_1	2028	865
210_1	2030	987
210_1	2003	1080
210_0	2001	0
210_0	2011	89
210_0	2006	146
210_0	2008	194
210_0	2012	234
210_0	2014	300
210_0	2801	323
210_0	2814	382
210_0	2816	440
210_0	2900	497
210_0	2902	536
210_0	2901	600
210_0	2914	633
210_0	2916	655
210_0	2918	694
210_0	2920	730
210_0	2922	785
210_0	2924	830
210_0	2926	851
210_0	2928	876
210_0	2929	900
734_1	6718	0
734_1	6719	20
734_1	6720	53
734_1	6721	121
734_1	6722	147
734_1	6723	186
734_1	6724	236
734_1	6725	273
734_1	6726	310
734_1	6727	333
734_1	6728	368
734_1	6729	421
734_1	6730	487
734_1	6732	560
734_1	7755	632
734_1	7754	686
734_1	7753	742
734_1	7752	771
734_1	7751	788
734_1	7750	843
734_1	7749	867
734_1	7748	904
734_1	6746	1036
734_1	6917	1053
734_1	6918	1074
734_1	7016	1099
734_1	7015	1149
734_1	7014	1197
734_1	7013	1295
734_1	6008	1500
674_0	4333	0
674_0	4323	140
674_0	5140	243
674_0	5139	315
674_0	4135	418
674_0	4134	455
674_0	4130	503
674_0	5136	608
674_0	5138	738
674_0	5449	935
674_0	5450	971
674_0	5451	1000
674_0	5452	1041
674_0	5453	1062
674_0	5454	1087
674_0	5455	1108
674_0	5456	1136
674_0	5457	1167
674_0	5416	1211
674_0	5417	1244
674_0	5418	1286
674_0	5419	1320
674_0	5420	1362
674_0	5421	1387
674_0	5422	1410
674_0	5423	1442
674_0	5424	1473
674_0	5425	1508
674_0	5426	1531
674_0	5427	1576
674_0	5428	1608
674_0	5429	1640
674_0	5430	1672
674_0	5431	1711
674_0	5432	1763
674_0	5433	1825
674_0	3258	1920
734_0	6008	0
734_0	6014	79
734_0	6015	122
734_0	6016	157
734_0	7918	169
734_0	7746	197
734_0	6748	291
734_0	6749	317
734_0	6750	332
734_0	6751	370
734_0	6752	385
734_0	6753	409
734_0	6754	441
734_0	6755	481
734_0	7732	525
734_0	7731	559
734_0	7730	588
734_0	7729	628
734_0	7728	680
734_0	7726	709
734_0	7725	745
734_0	7724	770
734_0	7723	808
734_0	7722	835
734_0	7721	866
734_0	7700	900
711_0	6008	0
711_0	6030	691
711_0	6031	724
711_0	6086	731
711_0	6032	762
711_0	6033	796
711_0	6034	826
711_0	6035	877
711_0	6036	907
711_0	6037	941
711_0	6038	974
711_0	6039	1029
711_0	6040	1052
711_0	6041	1093
711_0	6042	1137
711_0	6043	1168
711_0	6044	1214
711_0	6045	1293
711_0	6046	1345
711_0	6047	1371
711_0	6048	1414
711_0	6049	1453
711_0	6050	1478
711_0	6052	1800
440_1	2124	0
440_1	2125	22
440_1	2126	55
440_1	2128	107
440_1	2778	207
440_1	2780	256
440_1	2783	470
440_1	2032	660
674_1	3260	0
674_1	4433	84
674_1	4432	151
674_1	4431	199
674_1	4430	242
674_1	4429	272
674_1	4428	301
674_1	4427	330
674_1	4426	375
674_1	4425	408
674_1	4424	434
674_1	4423	481
674_1	4422	499
674_1	4421	515
674_1	4420	546
674_1	4419	600
674_1	4418	628
674_1	4417	668
674_1	4416	702
674_1	4457	753
674_1	4456	788
674_1	4455	812
674_1	4454	835
674_1	4453	863
674_1	4452	887
674_1	4451	935
674_1	4450	967
674_1	4449	1002
674_1	4138	1203
674_1	4137	1261
674_1	5135	1556
674_1	4136	1592
674_1	4139	1677
674_1	5323	1864
674_1	5324	1923
674_1	4333	2100
711_1	7052	0
711_1	7051	270
711_1	7050	291
711_1	7049	324
711_1	7048	373
711_1	7047	402
711_1	7046	430
711_1	7045	483
711_1	7044	566
711_1	7043	605
711_1	7040	680
711_1	7039	706
711_1	7038	758
711_1	7037	797
711_1	7036	828
711_1	7035	856
711_1	7034	908
711_1	7033	945
711_1	7032	968
711_1	7086	999
711_1	7031	1008
711_1	7030	1041
711_1	7028	1235
