stop_id	stop_code	stop_name	stop_desc	stop_lat	stop_lon	zone_id	location_type	parent_station
1378	1378	Raumati Road at Kiwi Road (near 37)	RaumatiRd at Kiwi (37)	-40.92025195	174.9862654	9	0	
9249	9249	High Street at Burcham Street (near 1105)	HighSt at Burcham (1105)	-41.18638211	174.955015	5	0	
8177	8177	Bell Road (near 55)	BellRd (55)	-41.2300325	174.9141985	4	0	
3502	3502	Helston Road (near 83)	HelstonRd (83)	-41.21878747	174.8131891	3	0	
4121	4121	Lennel Road at Moorhouse Street	LennelRd at Moorhouse	-41.26258434	174.7771565	2	0	
7126	7126	Adelaide Road at Duppa Street	AdelaideRd at Duppa	-41.32369323	174.7750734	2	0	
7035	7035	Broadway at Monorgan Road	Broadway at Monorgan	-41.32516	174.818646	3	0	
9853	9853	Muritai Road at Hinau Street (near 315)	MuritaiRd at Hinau (315)	-41.29861564	174.8955407	6	0	
3012	3012	Johnsonville School - Ohariu Road	J'villeSch-OhariuRd	-41.2185	174.8058	3	0	
8998	8998	Dublin Street at Roberts Street	DublinSt at Roberts	-41.2172989	175.4525179	13	0	
5461	5461	Cashmere Avenue (near 57)	CashmereAve (57)	-41.24519081	174.7951827	3	0	
3608	3608	Newlands Road opposite Pukehuia Park	NewlandsRd opp PukehuiaPk	-41.22377628	174.8223937	3	0	
1273	1273	Guildford Drive (opposite 106)	GuildfordDr (opp 106)	-40.89510902	175.0006601	9	0	
7033	7033	Hobart Street at Broadway	HobartSt at Broadway	-41.32491208	174.8119468	3	0	
4414	4414	Waru Street at Calcutta Street (near 7)	WaruSt at Calcutta (7)	-41.25230265	174.7896485	3	0	
1474	1474	Tennis Court Road at Kainui Road	TennisCourtRd at Kainui	-40.9399133	174.9776609	9	0	
3466	3466	Newlands College - Bracken Road	NewlandsColl-BrackenRd	-41.2188169	174.8227332	3	0	
7263	7263	Nevay Road (near 198)	NevayRd (198)	-41.29853083	174.8284151	3	0	
6550	6550	Evans Bay Parade opposite Belvedere Road	EvansBayPde opp Belvedere	-41.30828765	174.797988	2	0	
2910	2910	Main Road at Tireti Road	MainRd at Tireti	-41.10606357	174.8385455	5	0	
9309	9309	Holborn Drive at Greenwich Grove (near 135)	HolbornDr at Greenwich (135)	-41.16679738	174.9783908	6	0	
7909	7909	Ghuznee Street at Cuba Street	GhuzneeSt at Cuba	-41.2935802	174.7764452	1	0	
8509	8509	California Drive opposite Brightwater Crescent	CaliforniaDr opp BrightwaterCres	-41.10974582	175.0875507	7	0	
3925	3925	Duncan Street opposite Tawa College (school stop)	Tawa Intermediate-opp	-41.16387867	174.8309142	4	0	
6037	6037	Broadway at Tio Tio Road	Broadway at TioTio	-41.32392067	174.8233897	3	0	
8104	8104	Bridge Street at Normandale Road	BridgeSt at NormandaleRd	-41.21097813	174.8953936	4	0	
7791	7791	Ohiro Road (near 264)	OhiroRd (264)	-41.30919642	174.7625344	2	0	
6001	6001	Wellington Station - Stop C	WgtnStn-C	-41.27837975	174.779436	1	0	
9278	9278	Waddington Drive at Prouse Crescent	WaddingtonDr at Prouse	-41.20295191	174.9605172	5	0	
1743	1743	Domain Road (near 25)	DomainRd (25)	-40.758515	175.147366	13	0	
8148	8148	Birdwood Road (near 20)	BirdwoodRd (20)	-41.2168689	174.9263843	4	0	
6937	6937	Houghton Bay - Houghton Bay Road	HgtnBay-HgtnBayRd	-41.34126986	174.7853899	3	0	
4343	4343	Sunshine Avenue opposite Percy Dyett Drive	SunshineAve opp PercyDyett	-41.28371723	174.7259384	3	0	
5510	5510	Willis Street at Willbank Court	WillisSt at WillbankCt	-41.28801096	174.7754582	1	0	
9913	9913	Parenga Street at Ngaturi Grove	PerengaSt at Ngaturi	-41.28581259	174.9502192	5	0	
9614	9614	Norana Road opposite Gentian Street	NoranaRd opp GentianSt	-41.10478192	175.1078754	7	0	
8579	8579	Upper Hutt Station - Stop A	UpperHuttStn-A	-41.12597969	175.0705807	7	0	
3226	3226	Erlestoke Crescent at Tattenhall Grove	ErlestrokeCres at Tattenhall	-41.1999923	174.7997903	3	0	
1456	1456	Rosetta Road at Menin Road (near 188)	RosettaRd at Menin (188)	-40.92765705	174.9780079	9	0	
5382	5382	Messines Road at Braithwaite Street (near 1)	MessinesRd at Braithwaite (1)	-41.28436693	174.7487307	3	0	
7531	7531	Waipapa Road at Arawa Road	WaipapaRd at Arawa	-41.3000259	174.8012174	2	0	
6929	6929	Hornsey Road (near 65)	HornseyRd (65)	-41.32945866	174.7868743	3	0	
5402	5402	Kaiwharawhara Road (near 33)	KaiwharawharaRd (33)	-41.25828941	174.7869473	2	0	
5326	5326	Karori Road (near 223)	KaroriRd (223)	-41.28415914	174.7395319	3	0	
8529	8529	Miro Street (near 85)	MiroSt (85)	-41.13387397	175.0480482	7	0	
7567	7567	Roseneath Terrace at Thane Road (near 8)	RoseneathTce at Thane (8)	-41.29314341	174.7987662	2	0	
1316	1316	Alexander Road at Ngaio Road	AlexanderRd at Ngaio	-40.91271242	174.9827867	9	0	
1755	1755	Norfolk Crescent (near 56)	NorfolkCres (56)	-40.73817852	175.1225455	13	0	
1604	1604	Field Way at Konini Crescent (near 21)	FieldWay at Konini (21)	-40.85912383	175.030219	10	0	
1890	1890	Panama Village - Ngaumutawa Road	PanamaVillage-NgaumutawaRd	-40.94475228	175.6398268	14	0	
5429	5429	Homebush Road (near 70)	HomebushRd (70)	-41.24788522	174.8071909	3	0	
6244	6244	Miramar North Road at David Farrington Park	MiramarNRd at DavidFarringtonPk	-41.30228088	174.8248172	3	0	
9620	9620	Plateau School (school stop)	PlateauSch (sch)	-41.093005	175.132237	8	0	
9005	9005	Jackson Street at Britannia Street	JacksonSt at Britannia	-41.22555877	174.8795895	4	0	
6524	6524	Grafton Road (near 39)	GraftonRd (39)	-41.2908515	174.8013305	2	0	
9288	9288	Sladden Street (near 42)	SladdenSt (42)	-41.19553549	174.9517099	5	0	
1981	1981	Wairarapa College opposite (school stop)	WairarapaColl (opp) (sch)	-40.95013	175.645817	14	0	
9248	9248	Avalon Intermediate School (school stop)	AvalonIntSch (sch)	-41.188981	174.950958	5	0	
3830	3830	Rajkot Terrace at John Sims Drive	RajkotTce at JohnSims	-41.23321066	174.7952128	3	0	
6521	6521	Roseneath Shops	RoseneathShops	-41.28773572	174.8023442	2	0	
7015	7015	Adelaide Road (near 80)	AdelaideRd (80)	-41.30399098	174.7788779	2	0	
2944	2944	Tireti Road (near 42)	TiretiRd (42)	-41.10883293	174.8343355	5	0	
5944	5944	Moana Road opposite Disley Street	MoanaRd opp Disley	-41.29055673	174.7563002	2	0	
4947	4947	Highbury Road Terminus	HighburyRdTmns	-41.29393718	174.7531663	2	0	
1770	1770	Otaki College - Mill Road (opposite)	OtakiColl-MillRd (opp)	-40.75779765	175.152666	13	0	
5394	5394	Beauchamp Street (near 60)	BeauchampSt (60)	-41.28910709	174.7390648	3	0	
8299	8299	Pomare Station- Eastern Hutt Road (opposite)	PomareStn-EasternHuttRd (opp)	-41.16991735	174.969783	5	0	
1919	1919	Cnr Main Street and Hospital Street (hail and ride)	Cnr MainSt-HospSt (h/r)	-41.08925	175.450571	12	0	
7147	7147	Happy Valley Road (near 163) (school stop)	HappyVlyRd (163) (sch)	-41.33574519	174.7581114	3	0	
1413	1413	Tilley Road (near 101)	TilleyRd (101)	-40.98099646	174.9609086	8	0	
1564	1564	Te Moana Road (near 167)	TeMoanaRd (167)	-40.8700822	175.0358605	10	0	
5459	5459	Khandallah - Burma Road at Baroda Street	KHAN-BurmaRd at Baroda	-41.24181112	174.7923984	3	0	
3813	3813	Rajkot Terrace (near 4)	RajkotTce (4)	-41.23645884	174.7974243	3	0	
7274	7274	Para Street opposite Holy Cross School	ParaSt opp HolyCrossSch	-41.316936	174.819422	3	0	
3064	3064	Cortina Avenue opposite Stonefield Place	CortinaAve opp Stonefield	-41.21950867	174.7959116	3	0	
5417	5417	Clutha Avenue (near 40)	CluthaAve (40)	-41.24846454	174.7873955	3	0	
8136	8136	Waterloo Road opposite St Bernard's College	WaterlooRd opp StBernard'sColl	-41.21071085	174.9169748	4	0	
4347	4347	Montgomery Avenue (near 24)	MongomeryAve (24)	-41.28238488	174.730886	3	0	
3752	3752	Kentwood Drive (near 32)	KentwoodDr (32)	-41.21635875	174.8300607	3	0	
1438	1438	Rosetta Road (near 307)	RosettaRd (307)	-40.92160618	174.9788497	9	0	
2002	2002	Porirua Station - Stop B	PoriruaStn-B	-41.1376946	174.8432414	5	0	
2326	2326	Sievers Grove (near 151)	SieversGrv (151)	-41.15082214	174.8614842	5	0	
4305	4305	Gipps Street at Shirley Street (school stop)	GippsSt at Shirley (sch)	-41.2874644	174.7464251	3	0	
1537	1537	Huiawa Street at Heperi Street (school stop)	HuiawaSt at Heperi (sch)	-40.861827	175.028619	10	0	
6301	6301	Strathmore Avenue (near 33)	StrathmoreAve (33)	-41.32673583	174.8205571	3	0	
8420	8420	Pinehill Crescent (near 26)	PinehillCres (26)	-41.14476707	175.0280117	6	0	
6090	6090	Scots College (school grounds)	ScotsColl (sch grds)	-41.32747976	174.8184304	3	0	
7793	7793	Ohiro Road (near 362)	OhiroRd (362)	-41.31552628	174.7609129	2	0	
2324	2324	Sievers Grove (near 97)	SieversGrv (97)	-41.1485065	174.8598563	5	0	
9060	9060	Protea Street (near 9)	ProteaSt (9)	-41.20465164	174.8746974	4	0	
1921	1921	Main Street (near 165)	MainSt (165)	-41.08474038	175.4556748	12	0	
7043	7043	Inglis Street at Burnham Street (near 88)	InglisSt at Burnham (88)	-41.32595434	174.831452	3	0	
2030	2030	Lyttelton Avenue (opposite New World)	LytteltonAve	-41.13626359	174.8426056	5	0	
2114	2114	Warspite Avenue at Castor Crescent (near 51)	WarspiteAve at Castor (51)	-41.13925684	174.8692591	5	0	
9144	9144	Waiwhetu Road at Grenville Street	WaiwhetuRd at Grenville	-41.22162018	174.9163391	4	0	
4360	4360	Collier Avenue (near 20)	CollierAve (20)	-41.28782834	174.7282833	3	0	
9985	9985	Fitzherbert Road at Shopping Centre	FitzherbertRd at ShoppingCtr	-41.2619041	174.9472394	5	0	
1366	1366	Matatua Road opposite Tainui Street	MatatuaRd opp Tainui	-40.91023035	174.9804566	9	0	
2548	2548	Whitby - The Crowsnest	Whitby-Crowsnest	-41.10668748	174.894534	6	0	
9324	9324	The Glen - Tawhai Street (near 17)	TheGlen-TawhaiSt (17)	-41.17380232	174.9900456	6	0	
9694	9694	Akatarawa Road - Birchville Picnic Area	BirchvillePicnicArea	-41.09154059	175.0980464	7	0	
3602	3602	Newlands Road (opposite 72)	NewlandsRd (opp 72)	-41.23055745	174.8150654	3	0	
6122	6122	South Wellington Intermediate School (school stop)	SWIS (sch)	-41.31787467	174.7780607	2	0	
6042	6042	Monro Street at Seatoun Park	MonroSt at SeatounPk	-41.32556569	174.8332334	3	0	
6958	6958	Melrose Road (near 32)	MelroseRd (32)	-41.33686072	174.7792941	3	0	
5425	5425	Mandalay Terrace (near 27)	MandalayTce (27)	-41.24714227	174.8028741	3	0	
8074	8074	Cypress Drive near Wisteria Drive (hail and ride) (school stop)	CypressDr nr Wisteria (h/r) (sch)	-41.206745	174.883909	4	0	
9540	9540	Tawai Street (near 14)	TawaiSt (14)	-41.13595034	175.0376286	7	0	
5363	5363	Woodhouse Avenue opposite Parklands Drive	WoodhouseAve opp Parklands	-41.29202555	174.7246919	3	0	
3214	3214	Burbank Crescent at Longmont Terrace	BurbankCres at Longmont	-41.20360926	174.8103846	3	0	
9067	9067	Poto Road at Wilson Grove (near 54)	PotoRd at Wilson (54)	-41.19965598	174.8882692	4	0	
9519	9519	Kirton Drive at Percy Kinsman Crescent	KirtonDr at PercyKinsman	-41.11171692	175.0426628	7	0	
3418	3418	Beazley Avenue opposite Beverley Grove	BeazleyAve opp Beverley	-41.21605794	174.8206287	3	0	
9984	9984	Fitzherbert Road at Gospel Chapel	FitzherbertRd at Chapel	-41.26018956	174.9474272	5	0	
6162	6162	The Esplanade (near 136)	TheEsplanade (136)	-41.344372	174.780566	3	0	
5132	5132	Gloucester Street (near 5)	GloucesterSt (5)	-41.26917274	174.7587114	2	0	
5452	5452	Colway Street (near 43)	ColwaySt (43)	-41.24905145	174.7785799	3	0	
1836	1836	Carterton - Broadway	Carterton-Broadway	-41.02373533	175.5277377	13	0	
1415	1415	Henare Street at Wellington Road	HenareSt at Wellington	-40.97637877	174.9603606	8	0	
1735	1735	Aotaki Street (near 55)	AotakiSt (55)	-40.75648357	175.137919	13	0	
1500	1500	Waikanae - Ngaio Road at Main Road	Waikanae-NgaioRd at Main	-40.8759552	175.0652334	10	0	
1816	1816	State Highway 2 at Camp Road (hail and ride)	SH2 at Camp (h/r)	-41.11856763	175.3584376	11	0	
1933	1933	High Street South at St Mary's School	HighStS at StMary'sSch	-41.03051995	175.5222881	13	0	
3524	3524	Kenmore Street (near 5)	KenmoreSt (5)	-41.22858137	174.8261065	3	0	
2770	2770	Spinnaker Drive at Spinnaker Walkway (near 99)	SpinnakerDr at Walkway (99)	-41.11248064	174.8873165	6	0	
8068	8068	Poto Road at Pokohiwi Road	PotoRd at Pokohiwi	-41.20116107	174.8898628	4	0	
4449	4449	Ngaio Town Hall - Ottawa Road (opposite)	NgaioTownHall-OttawaRd (opp)	-41.25011915	174.7735962	3	0	
9205	9205	Oxford Terrace at Lincoln Avenue (near 170)	OxfordTce at Lincoln (170)	-41.20113457	174.9401891	5	0	
6128	6128	Adelaide Road at Dover Street	AdelaideRd at Dover	-41.32792928	174.7743909	3	0	
1386	1386	Rimu Road - Coastal Villas (near 97)	RimuRd (97)	-40.91991842	174.9984396	9	0	
5447	5447	Kenya Street (near 52)	KenyaSt (52)	-41.25447575	174.7714463	3	0	
9517	9517	Kirton Drive opposite Grace Nicholls Grove	KirtonDr opp GraceNicholls	-41.10900407	175.0381096	7	0	
8848	8848	Muritai Road at Houhere Terrace (near 108)	MuritaiRd at Houhere (108)	-41.28862984	174.9002671	6	0	
1949	1949	Chapel Street - UCOL	ChapelSt-UCOL	-40.95334471	175.6539504	14	0	
1314	1314	Alexander Road at Tui Road (near 47)	AlexanderRd at Tui (47)	-40.91460917	174.9824871	9	0	
8354	8354	Hill Road opposite Belmont Terrace	HillRd opp Belmont	-41.18975711	174.925783	5	0	
1312	1312	Alexander Road at Karaka Grove	AlexanderRd at Karaka	-40.91669006	174.9819556	9	0	
0006	0006	Fare Zone Boundary - Ruamahanga River Bridge (Kokotau Road)	FareZoneBoundary-RuamahangaRiverBr (Kokotau Rd)	-41.09805	175.56877	11	0	
7724	7724	Mills Road at Veronica Street	MillsRd at Veronica	-41.31184803	174.7658313	2	0	
5940	5940	Raroa Road at Cluny Avenue	RaroaRd at Cluny	-41.28926581	174.7571239	2	0	
7063	7063	Marine Parade (opposite 135)	MarinePde (opp 135)	-41.31673429	174.8278487	3	0	
8203	8203	Oxford Terrace at Trinity Avenue	OxfordTce at Trinity	-41.20455988	174.9346848	5	0	
6752	6752	Balfour Street (opposite 81)	BalfourSt (opp 81)	-41.31649866	174.7679878	2	0	
2862	2862	Titahi Bay - Gloaming Hill at Onepoto Road	TitahiBay-GloamingHill at Onepoto	-41.11351825	174.8475834	5	0	
8051	8051	Dowse Drive (near 4)	DowseDr (4)	-41.21608222	174.8807495	4	0	
1362	1362	Wharemauku Road (near 54)	WharemaukuRd (54)	-40.90432504	174.9781433	9	0	
4341	4341	Marshall Street at Ranelagh Street	MarshallSt at Ranelagh	-41.28594295	174.7278753	3	0	
7332	7332	Onepu Road at Lyall Parade (near 222)	OnepuRd at Lyall (222)	-41.328676	174.795263	3	0	
7711	7711	Willis Street - Abel Smith Street	WillisSt-AbelSmithSt	-41.29498	174.77134	1	0	
9555	9555	McLeod Street opposite Kelly Grove	McLeodSt opp Kelly	-41.11758168	175.0575463	7	0	
4328	4328	Karori Road opposite St Teresa's School	KaroriRd opp StTeresa's	-41.28536061	174.7350564	3	0	
2625	2625	Pendennis Point near St Ives Drive (hail and ride) (school stop)	PendennisPt nr StIves (h/r) (sch)	-41.09051753	174.8782896	6	0	
5456	5456	Mysore Street (near 13)	MysoreSt (13)	-41.25041633	174.7835102	3	0	
8959	8959	Wainuiomata High School - Parkway	WainuiomataHighSch-Pkway	-41.25145207	174.9367842	5	0	
MATA	MATA	Matarawa Station	MatarawaStn	-41.04880879	175.4487361	13	0	
5419	5419	Khandallah Village - Stop B	KhandallahVlg-B	-41.24714471	174.7911785	3	0	
7122	7122	Rintoul Street at Te Wharepouri Street	RintoulSt at TeWharepouri	-41.3185086	174.777839	2	0	
9992	9992	Cnr Ponatahi Road and Kokotau Road (hail and ride) (school stop)	Cnr PonatahiRd-KokotauRd (h/r) (sch)	-41.103783	175.571161	13	0	
1417	1417	Wellington Road (near 104)	WellingtonRd (104)	-40.98078536	174.9572834	8	0	
6015	6015	Adelaide Road at Broomhedge Street	AdelaideRd at Broomhedge	-41.30453118	174.7788925	2	0	
1838	1838	Clareville - SH2 at Chester Road (northbound)	SH2 at Chester (n)	-41.00808205	175.551395	13	0	
2594	2594	Tweed Road at Beauly Grove	TweedRd at Beauly	-41.11666511	174.8626625	5	0	
5499	5499	Thorndon Quay at Wellington Station	ThorndonQy at WgtnStn	-41.27811791	174.7803242	1	0	
5506	5506	Lambton Central - Stop B	LambtonCtrl-B	-41.28296166	174.7757989	1	0	
3420	3420	Paparangi School - Beazley Avenue (opposite)	PaparangiSch-BeazleyAve (opp)	-41.21481821	174.8192822	3	0	
6223	6223	Kilbirnie Library - Kilbirnie Crescent	KilbirnieLib-KilbirnieCres	-41.3161616	174.7941379	2	0	
1945	1945	St Matthew's College (school stop)	StMatthewsColl (sch)	-40.945111	175.65013	14	0	
1961	1961	Pownall Street opposite 138 (hail and ride)	PownallSt opp 138 (h/r)	-40.95459919	175.6391987	14	0	
5025	5025	Hutt Road at Sar Street	HuttRd at Sar	-41.2671097	174.7815769	1	0	
6525	6525	Grafton Road at The Crescent	GraftonRd at TheCres	-41.29194497	174.8005247	2	0	
7563	7563	Hawker Street at Doctors Common	HawkerSt at DrsCommon	-41.29340653	174.7887021	1	0	
4384	4384	Plymouth Street at Messines Road	PlymouthSt at Messines	-41.28659787	174.7501038	3	0	
5534	5534	Everest Street at St Benedict's School	EverestSt at StBenedictsSch	-41.24911433	174.7919484	3	0	
8075	8075	Cedar Street near Aspen Grove (hail and ride) (school stop)	CedarSt nr Aspen (h/r) (sch)	-41.206498	174.881374	4	0	
5428	5428	Homebush Road (near 90)	HomebushRd (90)	-41.24723625	174.8083664	3	0	
4128	4128	Izard Park - Wilton Road	IzardPk-WiltonRd	-41.26440689	174.7640748	2	0	
3624	3624	Helston Road at Hardy Street	HelstonRd at Hardy	-41.22087703	174.8120538	3	0	
8061	8061	Maungaraki Road at Otamarau Grove (near 308)	MaungarakiRd at Otamarau (308)	-41.20392945	174.874796	4	0	
7260	7260	Akaroa Drive opposite Countess Close	AkaroaDr opp Countess	-41.30117665	174.8206059	3	0	
3974	3974	Middleton Road at Wingfield Place	MiddletonRd at Wingfield	-41.21063059	174.811968	3	0	
LIND	LIND	Linden Station	LindenStn	-41.15895027	174.8320205	4	0	
1274	1274	Kapiti Road at Cedar Drive	KapitiRd at Cedar	-40.89952932	174.9898717	9	0	
3526	3526	Kenmore Street at Barclay Street (near 35)	KenmoreSt at Barclay (35)	-41.22800331	174.8284765	3	0	
MANA2	MANA2	Mana Station	ManaStn	-41.09528391	174.8681817	6	0	MANA	
3966	3966	Middleton Road opposite Richmond Hill Road	MiddletonRd opp RichmondHill	-41.19217012	174.8274788	4/3	0	
1556	1556	Tutere Street at Hemara Street	TutereSt at Hemara	-40.86109355	175.0245512	10	0	
6750	6750	McColl Street opposite Krull Street	McCollSt opp Krull	-41.31386196	174.7695891	2	0	
5342	5342	Marshall Street at Hildreth Street	MarshallSt at Hildreth	-41.28460493	174.7270041	3	0	
6516	6516	Oriental Parade at Oriental Bay Rotunda	OrientalPde at OrientalBayRotunda	-41.29122976	174.7944144	1	0	
7529	7529	Hataitai Road at Te Anau Road	HataitaiRd at TeAnau	-41.29715756	174.8012652	2	0	
6046	6046	Breaker Bay Road at Eve Bay	BreakerBayRd at EveBay	-41.33288404	174.8261492	3	0	
1940	1940	High Street Masterton (near 199)	HighSt Masterton (199)	-40.96216734	175.6266194	14	0	
8270	8270	Waiwhetu Road at Naenae Road (near 368)	WaiwhetuRd at Naenae (368)	-41.20581025	174.935318	5	0	
6150	6150	Happy Valley Road (near 88) (school stop)	HappyVlyRd (88) (sch)	-41.33994577	174.7602561	3	0	
6218	6218	Moxham Avenue at Raupo Street (near 87)	MoxhamAve at Raupo (87)	-41.30749464	174.7930105	2	0	
9272	9272	Waddington Drive at Hamerton Street (near 9)	WaddingtonDr at Hamerton (9)	-41.20409342	174.9409921	5	0	
5927	5927	Pembroke Road at Cheshire Street	PembrokeRd at Cheshire	-41.27619004	174.759258	2	0	
8326	8326	The Glen - Horoeka Street (near 95)	TheGlen-HoroekaSt (95)	-41.17480633	174.9944867	6	0	
8094	8094	Akatea Road at Maungaraki Road	AkateaRd at Maungaraki	-41.21348156	174.8689855	4	0	
6542	6542	Evans Bay Parade at Balaena Bay	EvansBayPde at BalaenaBay	-41.29200137	174.8026759	2	0	
7304	7304	Monorgan Road at Leveson Street	MonorganRd at LevesonSt	-41.33107	174.82093	3	0	
1184	1184	Mazengarb Road at Realm Drive	MazengarbRd at Realm	-40.89558033	175.0098147	9	0	
2564	2564	Leeward Drive at Venus Place	LeewardDr at Venus	-41.11280336	174.8841101	6	0	
2026	2026	Norrie Street opposite Te Rauparaha Park	NorrieSt opp TeRauparahaPk	-41.13225	174.83983	5	0	
9310	9310	Holborn Drive (near 153)	HolbornDr (153)	-41.16917692	174.9761976	6	0	
7769	7769	Mitchell Street at Karepa Street	MitchellSt at Karepa	-41.30773158	174.7581946	2	0	
7234	7234	Park Road at Byron Street (near 34)	ParkRd at Byron (34)	-41.31464428	174.8176357	3	0	
7300	7300	Kahurangi School (opposite)	KahurangiSch (opp)	-41.328226	174.820524	3	0	
1412	1412	Tilley Road (near 67)	TilleyRd (67)	-40.98310771	174.9584491	8	0	
6214	6214	Pirie Street at Porritt Avenue (near 77)	PirieSt at Porritt (77)	-41.29829421	174.7861281	1	0	
8982	8982	Nelson Crescent at Wise Street (near 17)	NelsonCres at Wise (17)	-41.25490339	174.9510895	5	0	
REDW2	REDW2	Redwood Station	RedwoodStn	-41.17494091	174.8271384	4	0	REDW	
8228	8228	Naenae College - High Street	NaenaeColl-HighSt	-41.19655321	174.9394575	5	0	
1915	1915	State Highway 2 at Boundary Road (southbound)	SH2 at Boundary (Sbound)	-41.1198024	175.3376382	11	0	
2808	2808	Takapuwahia Drive at Rangituhi Crescent (near 22)	TakapuwahiaDr at Rangituhi (22)	-41.12611471	174.8294563	5	0	
6261	6261	Mt Crawford	MtCrawford	-41.29421502	174.8272623	3	0	
1813	1813	Fitzherbert Street (near 89)	FitzherbertSt (89)	-41.11807389	175.3295969	11	0	
